address,al_qualified_perc,original_airdrop_amount,added_liquidity,reported_time
sif1d8xnt8ap2pqmgv2rpeap30hn4qzzlry0jt5da3,0.94877009125645033343,327.997900813435,311.19459828668687,2021-07-27 10:02:45.410945+00:00
sif1j2lh572n3vch9l44ytz8f580n8l54fazr26vp5,0.94876001161825536063,327.997900813435,311.19129218651796,2021-07-27 10:03:24.446841+00:00
sif17rvn6wlwscd30c5nqtdgrpuq6sg0knfuh2x6uk,0.94873979797835322248,327.997900813435,311.18466215506226,2021-07-27 10:02:12.118514+00:00
sif1rt9nl4h9vatkq6r42mtlrqszm3l5kgxmk8gqcv,0.94872716739435184369,327.997900813435,311.18051935002376,2021-07-27 10:04:32.323544+00:00
sif1elrcazvrdwepa62xyuvklsvwzfav7gf6g0skxp,0.94872265733365840218,327.997900813435,311.17904005958377,2021-07-27 10:02:57.829828+00:00
sif10ypusrtsr7fewlpgxytdxza3ukgl4g4hmpqpdm,0.94866911953480523732,327.997900813435,311.16147977394576,2021-07-27 10:01:23.336629+00:00
sif13s6yaef4gvwgdde5289vw37gs2xu8ngv6sdvfh,0.94866790593831003776,327.997900813435,311.1610817168429,2021-07-27 10:01:37.238911+00:00
sif1rvzlunuv96nmw6lnprp7n93mq67lymu9pwhtpz,0.94865770034697558714,278.768956289028,264.45631700127586,2021-07-27 10:04:32.732539+00:00
sif18km3sqqa7u2c2ky3cexz4yjv4dsg4phwwvny7g,0.94865727680345047344,327.997900813435,311.1575953829215,2021-07-27 10:02:17.974437+00:00
sif13nwksjfdall0hnsjh82kqylxyjyqnnnjscdxlp,0.94865397761366933057,327.997900813435,311.1565132555989,2021-07-27 10:01:36.283367+00:00
sif1dywvt22kg3aupn9kmlr8h05x4pppt8v7m2m6x8,0.94858802327185997621,327.997900813435,311.1348803699359,2021-07-27 10:02:50.321972+00:00
sif18xhdkxu96chdyn02gm384nada35dcvd06qequk,0.94858317923836750661,327.997900813435,311.1332915371189,2021-07-27 10:02:22.617580+00:00
sif1jehujt6ydp4r5utd0axrfvegal958540usk99d,0.94858122714657450397,327.997900813435,311.1326512551086,2021-07-27 10:03:27.039067+00:00
sif14wmwl8s0v0yf8zj4tepk83e54dph77v45g70f8,0.94856378319279397526,327.997900813435,311.1269296748867,2021-07-27 10:01:46.102260+00:00
sif1hpgwfjg40nj9r2c4e8dlqtlvmm0ann30usazyr,0.94850902480391905378,327.997900813435,311.1089690382838,2021-07-27 10:03:21.719634+00:00
sif1pd7jm5yrtzruz5z8ysh45fvw4z6sc6dcq2c0ge,0.94843355930750333366,327.997900813435,311.0842165138756,2021-07-27 10:04:12.928071+00:00
sif18m56xfvcaawcnw66qvn44a0fgq33k9l4pzq2fr,0.94836548642015000875,327.997900813435,311.0618887497214,2021-07-27 10:02:18.247566+00:00
sif1pjesgmfruet5a2rm3kkgrl5m22nsu3jrgajfyf,0.94835296504004029737,724.560682394591,687.1392715003453,2021-07-27 10:04:14.569378+00:00
sif140e69rmpdf78ytj00swk8jtpcz8tc2cwhtwl4f,0.94829506145956433465,327.997900813435,311.03878951048443,2021-07-27 10:01:39.147987+00:00
sif1hrvupf28aas2h0t5yskvlfcshxymfk89d8ynkd,0.94828628487198377144,327.997900813435,311.0359108081817,2021-07-27 10:03:22.128147+00:00
sif124crghkwa3xvwn923rruse043w0qg43m2zfnvq,0.94815010367000657755,327.997900813435,310.99124365980293,2021-07-27 10:01:24.425401+00:00
sif169pt8ey93d5yyletcnyr5ufx7qszyhh7hjxw5k,0.94814109595800810801,327.997900813435,310.9882891491763,2021-07-27 10:01:59.023504+00:00
sif1n70ezv6kq79ewswvunuwwnk3m5wrdu3ua2377l,0.94808280123358264360,327.997900813435,310.96916860193625,2021-07-27 10:04:03.362842+00:00
sif1xe3sr6n2906kwpzl0t8hppy5x2wdhx9lugjvl2,0.94799304580514551095,327.997900813435,310.93972900982226,2021-07-27 10:05:18.891949+00:00
sif1vf9m595jzv3r4zzadftwngkx04zmjw5satlhwf,0.94799209169166465058,327.997900813435,310.9394160626034,2021-07-27 10:05:03.854292+00:00
sif1qga3h7tzu84cvzelgxed946qkcz0f9h0s54l6e,0.94795994106346658116,327.997900813435,310.9288707240446,2021-07-27 10:04:21.532899+00:00
sif1hk24m0rplkffumkml7nzlclk67f2u87q0yr848,0.94791466572708128279,327.997900813435,310.9140205087516,2021-07-27 10:03:20.221024+00:00
sif1l88f4f5gqxl9a7p8cgt68s4le5uvh2er3zjeax,0.94790038619395352640,327.997900813435,310.9093368518611,2021-07-27 10:03:44.092461+00:00
sif173yf7uvhndgwql9edq6fq0u0p2lu306zhhvah6,0.94789906984524928398,327.997900813435,310.90890509224937,2021-07-27 10:02:06.935748+00:00
sif12mtuxtzyjvsypszar83sp9e36g7xtfx2jyxaqd,0.94786735577212847234,327.997900813435,310.8985029428395,2021-07-27 10:01:27.423594+00:00
sif1nch7axlmejcaxu4f5jlecwrv025tya3k8j4rmc,0.94786552403068253626,327.997900813435,310.8979021354904,2021-07-27 10:04:04.591937+00:00
sif1fmy2ydfkfjzgzy5fdnp86962jytqxx9nlgjhz4,0.94784676512334873672,327.997900813435,310.89174925326336,2021-07-27 10:03:06.025447+00:00
sif1w7whqukrdad7wfg0avqhu8pqv4xz5the6tqgep,0.94779070883001099935,327.997900813435,310.8733629067212,2021-07-27 10:05:10.832246+00:00
sif1uffk6yaquvr6h99r67d4zkagfj52mk5dkzq23y,0.94778919612185625351,327.997900813435,310.8728667416219,2021-07-27 10:04:54.408558+00:00
sif16z9mydgf7tvfq6tkvpeg5w4qdeq562q5kd0tca,0.94775150556988613057,327.997900813435,310.8605043196952,2021-07-27 10:02:05.435140+00:00
sif1k40w2wsj2clfxruyqtztszxeauappuy9rl6v49,0.94773364635642082274,327.997900813435,310.8546465351684,2021-07-27 10:03:34.411199+00:00
sif1tqrfmdymqlr7lkprs0pr8ursesends7na6aznv,0.94771449784739584444,327.997900813435,310.8483658644045,2021-07-27 10:04:48.672666+00:00
sif1uau6sxtquzkzlj469hmwup93alpq00txwwzy76,0.94771019054573599756,327.997900813435,310.8469530785019,2021-07-27 10:04:53.041894+00:00
sif1qwu3s6n6c5ghejf85v2jnqfc7rdnzm2grfu2nw,0.94770538964605479600,327.997900813435,310.84537839348445,2021-07-27 10:04:25.358228+00:00
sif1kknnw6xjygx9g39xqc9mfqk6nlxwy6f3a6kdm3,0.94769028827388587048,327.997900813435,310.84042517511364,2021-07-27 10:03:37.822802+00:00
sif18wu8nzhlj5pchg0h3llkq0m752j5zp3pcskqhr,0.94760595783861130722,327.997900813435,310.8127649693689,2021-07-27 10:02:22.344718+00:00
sif1jcdgxwf4j2qjwl3hpwxgsjyqmfnvwu7t9xqdxz,0.94760595783861130722,327.997900813435,310.8127649693689,2021-07-27 10:03:26.493093+00:00
sif1e9pnhlkgknflflh59xhd9nw86mcwek3hgad398,0.94760595783861130722,327.997900813435,310.8127649693689,2021-07-27 10:02:54.006124+00:00
sif1hturdsaenlmpxkvfd84x29tpq6s0usg052ezmg,0.94759429663405568547,327.997900813435,310.8089401187537,2021-07-27 10:03:22.540163+00:00
sif1ktmw8mzdmhpdl27qtf9xdvzcjhr78nuvc70xd6,0.94753455209256745735,327.997900813435,310.7893440345605,2021-07-27 10:03:40.413252+00:00
sif1lsqfnlqatwaskr03zm4k4fdyeae6crmerxsjyw,0.94752208495001545080,327.997900813435,310.7852548379743,2021-07-27 10:03:50.104191+00:00
sif1fan5x9j4swv2eudnsyfrvrgyyvydtgjvddzss4,0.94749232022397120377,327.997900813435,310.7754920703135,2021-07-27 10:03:04.248039+00:00
sif10dm8gqvr8aryc0tw6kdae6z2p7xdm77tjltex7,0.94742398891174820992,724.560682394591,686.4661719229017,2021-07-27 10:01:17.196573+00:00
sif15mzrl055xc96rp7ca950yuqnzkxq9hgdfwz0qa,0.94733495353103922944,327.997900813435,310.72387612537386,2021-07-27 10:01:53.703856+00:00
sif1dszk7xdhj8k8ddwpakkvjc5fjz2r5gj0pa0m87,0.94726417459397549844,327.997900813435,310.70066078259515,2021-07-27 10:02:48.820040+00:00
sif1rs4ft3vxarw699ve3klz284dexwfmur23vy4t0,0.94723421197728472890,327.997900813435,310.6908331072177,2021-07-27 10:04:31.503929+00:00
sif16pmjjrjqxcuxp3tqfaywnpj3y7anmf5x290n76,0.94722041987766836526,724.560682394591,686.3186738046544,2021-07-27 10:02:02.299377+00:00
sif1x83wjhsgt0gek8j3u6p2smjxtgt25gcqvczade,0.94721007800155601667,327.997900813435,310.6829172138404,2021-07-27 10:05:17.526923+00:00
sif17qmw3q0evgtph275k60ydulfq2s79h38e22wzk,0.94720943248527229987,327.997900813435,310.6827054858544,2021-07-27 10:02:11.572865+00:00
sif1c8qxmwj3yqwcupxrg6ernaatrdej0jc6tua38m,0.94720765174061524115,327.997900813435,310.682121405345,2021-07-27 10:02:37.897621+00:00
sif1yv52uehf6kjh7lul2rzus3xafdta6556mc2wd9,0.94715345403364878287,327.997900813435,310.6643446712311,2021-07-27 10:05:29.952365+00:00
sif17uadqwf5qst0kkctexelef65a5wxsyjnfnem2p,0.94715126427517633907,327.997900813435,310.66362643504885,2021-07-27 10:02:12.528681+00:00
sif1c6wy83u6wc0a07kheqdhqy7r9mcddm86wmccku,0.94708028600580707240,327.997900813435,310.64034571169236,2021-07-27 10:02:37.624528+00:00
sif13acfvmfzythktj925jyl02hxxat0f76usqznr3,0.94707729732665964828,327.997900813435,310.6393654312058,2021-07-27 10:01:33.146460+00:00
sif1ucelkqruv72ffccqrfjjgrmq3ezsqs4mrrmnvm,0.94697864044672703578,327.997900813435,310.6070061816871,2021-07-27 10:04:53.587099+00:00
sif1klx0e8d5hr0lv38s029cqndem2rzm6txtay2r9,0.94697023523827886306,327.997900813435,310.6042492909602,2021-07-27 10:03:38.096565+00:00
sif1vk0zhlh8f9ytgm9c3xgvzutz75fjm0cy6gdk35,0.94692735558215703976,327.997900813435,310.59018485376464,2021-07-27 10:05:04.538895+00:00
sif1k30pdvfmjanawm55yjwhx05l9p2rtzf8djw3ck,0.94689139358515603075,327.997900813435,310.57838939423925,2021-07-27 10:03:34.002243+00:00
sif1t6cz694aprmfpjwmkg50zy7gq9vetmj4d9a8jk,0.94685723607040445740,327.997900813435,310.56718580110373,2021-07-27 10:04:45.122521+00:00
sif16lz3nmpjaq7lrfuv3r7lqsz2mkx6yzwkhqphcj,0.94685167267090514799,327.997900813435,310.56536101774657,2021-07-27 10:02:01.481157+00:00
sif1mxanggzjzm009v8tzfzgr2k2js0rhhlcfl8vuk,0.94684900050410043258,327.997900813435,310.564484552644,2021-07-27 10:04:00.764443+00:00
sif1kpr0m57m4rnfzy30mlusnmm4k6vgycyqsjs3wc,0.94676721669964200711,327.997900813435,310.5376596364611,2021-07-27 10:03:38.778392+00:00
sif1sprtsjmdqjy9a0hd4yd2qtz8gmlsnk3e7m4fde,0.94673990603767482820,327.997900813435,310.52870179666604,2021-07-27 10:04:40.470973+00:00
sif10jzmsp76mu7rtg2z9qdtut26cndlg0mpf3kffc,0.94673367716261656345,327.997900813435,310.5266587387225,2021-07-27 10:01:18.699018+00:00
sif1t69u9wke8tt677ky88l30cq53dzun5f6cf3ckr,0.94673036536364966133,327.997900813435,310.52557247561344,2021-07-27 10:04:44.986652+00:00
sif1dszjp6f2f0zlv26wcl5f04p0fwte7upvg2x6zz,0.94664107831970193804,724.560682394591,685.8989056900747,2021-07-27 10:02:48.683495+00:00
sif1m7atq56pcvfykd0elmkqfmxllc0r673ftzd4yj,0.94659731076706482570,773.789626918998,732.4671799409739,2021-07-27 10:03:53.385827+00:00
sif1ekpxekc5d96ph2d07ylu3cwlcecy8a0dpp0yj3,0.94656037069206886650,327.997900813435,310.46981458018547,2021-07-27 10:02:57.420312+00:00
sif1h82eteknuc6v832p0z605fcncn742g3rcyyyz6,0.94654431000173790501,327.997900813435,310.4645467074713,2021-07-27 10:03:17.220139+00:00
sif16tgr8twsv5546d42tr07kqx7qyfufmleg2l4gr,0.94649543817415807616,327.997900813435,310.4485168506162,2021-07-27 10:02:03.937580+00:00
sif1zkghxcndl6gen0kyt9aeq8smsphjzjjrxp8fdf,0.94649349425064021600,327.997900813435,310.447879247783,2021-07-27 10:05:34.867638+00:00
sif1lex75fkjnx8g4w0spmt9ctv5alaaq50n43a8fy,0.94649056921971739400,327.997900813435,310.4469198437805,2021-07-27 10:03:47.092816+00:00
sif1qmegjjvdk6hudc5syhpv5njlfl8dv0v2gstc27,0.94647770209034378086,327.997900813435,310.44269945235646,2021-07-27 10:04:22.899420+00:00
sif1w0fz52rmln3zrrtxjmmdyzf6w75c5szltjhhy9,0.94643601594972778596,327.997900813435,310.4290264857414,2021-07-27 10:05:08.918697+00:00
sif1wy5zkedvp30rpsc3h2hpgscp9ymjc4tzew03jz,0.94642658504730908891,445.791726105563,421.90914098043334,2021-07-27 10:05:13.563858+00:00
sif1e57yrtl7x7ahh95uvpmfgeht2mdprxgladsr2d,0.94638998994637513999,327.997900813435,310.4139300532589,2021-07-27 10:02:52.232427+00:00
sif1lauxcnx8dnacvk2xlvple3jk0kv6h6hkwtnved,0.94634692238427420173,327.997900813435,310.39980398329664,2021-07-27 10:03:46.137607+00:00
sif18n3za7galx9jgxleuturmhl9uqrcpfgwu439gk,0.94633710976163955050,327.997900813435,310.396585463671,2021-07-27 10:02:18.521176+00:00
sif1y0rgs6t8977lee97uppjykzartjfz25z4vzg5l,0.94632338318976740032,327.997900813435,310.39208317691157,2021-07-27 10:05:23.944597+00:00
sif1utf3x9kkpedv4yt5juhjpcftfdqqkgare5sr2u,0.94629848805634575516,327.997900813435,310.3839176254088,2021-07-27 10:04:57.975383+00:00
sif1gam77u9whx84xejprpqe7x750gzrs24zfyhd57,0.94629216861921404520,724.560682394591,685.6460994393951,2021-07-27 10:03:10.535343+00:00
sif1yelp563l3wa3ladxe7zdrzun0waf0v9dmtgkx6,0.94622033695466483233,327.997900813435,310.3582842281112,2021-07-27 10:05:27.356400+00:00
sif1t0r537xa0ak8uucd6mx50xwcre4rz3vg2vr9kf,0.94621351079481915234,327.997900813435,310.3560452620112,2021-07-27 10:04:44.166823+00:00
sif1kags30uaa4t03xusmu4wpk9fsdxqeh7fpa4fym,0.94620811191287598026,327.997900813435,310.3542744400671,2021-07-27 10:03:35.367394+00:00
sif1j9xemlz0rszq783u3nthkpwd40tuncc5ry9hre,0.94617079187270516644,327.997900813435,310.3420335452328,2021-07-27 10:03:26.355616+00:00
sif1vv565ac5epfj7vaemt6ygaty0y706s7zq3j3tm,0.94609085374970902673,327.997900813435,310.3158140086951,2021-07-27 10:05:07.553928+00:00
sif1xgzrtmwrylf2v9ghc73rhaxxllddl6r4dxuum6,0.94605217008269642284,327.997900813435,310.3031258471192,2021-07-27 10:05:19.711390+00:00
sif17gnkmmekgu9m7qks00fcy3rm0qwvfdgpzxewrr,0.94605135619984413031,327.997900813435,310.30285889525214,2021-07-27 10:02:10.347316+00:00
sif1csqpw45rzjhk9ngapjw43x76gj94srjp93mljd,0.94603288560785909523,1052.558583208026,995.7550337436087,2021-07-27 10:02:42.675601+00:00
sif1ekk5zg8d2e2qcfw4d5m57sfl9nn53h9nt77l79,0.94603019399156820562,327.997900813435,310.29591773536106,2021-07-27 10:02:57.283021+00:00
sif1r3fpgv5skzjypy5zsly66pccg3x4qad0a9ut2h,0.94602895385879707741,327.997900813435,310.2955109744154,2021-07-27 10:04:26.861899+00:00
sif146xcwu5j3epsxqqcq0g6spnrg2kzem224w4jzh,0.94602711883048894701,327.997900813435,310.2949090889824,2021-07-27 10:01:40.925523+00:00
sif1tgef4uhwqexrzuhth8x2f8hnk23pgnunm53763,0.94598975244039295899,327.997900813435,310.28265299146994,2021-07-27 10:04:47.168885+00:00
sif1435ljsgds7g6ktcmauzrgc6dynwczvj2n84gkn,0.94598717740246788272,327.997900813435,310.281808384436,2021-07-27 10:01:39.694351+00:00
sif1z0sxfxjajmlgtw9azr7f0uj2w9et2gsva6y0dt,0.94593834553505751683,327.997900813435,310.2657916344326,2021-07-27 10:05:30.907061+00:00
sif177fudrgtkvnhc0n264sm40ad5twync7fh3r8tw,0.94593146486007207516,724.560682394591,685.3847476775289,2021-07-27 10:02:07.891143+00:00
sif134v2m5mvfnhhewh96hu69xd63t8xmaq46dcvke,0.94592977746499551430,445.791726105563,421.68766827077144,2021-07-27 10:01:31.921682+00:00
sif10svx5tpfw4w6gzn83wa84w8v66g4apgh3k7egg,0.94584282692496323934,327.997900813435,310.23446173083306,2021-07-27 10:01:21.291582+00:00
sif170l5ac77t8aua2r66w8uktu8egne6qe9cfk2ut,0.94575642586923782659,327.997900813435,310.20612236592706,2021-07-27 10:02:05.980372+00:00
sif1jp5xa0fda4e95mtqwft83n4vml6wc3zpyqhqx3,0.94575387477835040063,327.997900813435,310.2052856134712,2021-07-27 10:03:30.041385+00:00
sif1velmwxj2gfpwttvjew0yz3mtfephe62ce0jsxf,0.94571197516097383393,327.997900813435,310.1915426269268,2021-07-27 10:05:03.717662+00:00
sif1hp2qcn8gfjaqvvdumnfna5vl98s2p6mwqye04g,0.94571157301643030825,327.997900813435,310.1914107243607,2021-07-27 10:03:21.583936+00:00
sif1jga0rc647g05x40ftqrvuak2wcjtxc244m84rj,0.94568025789083006654,445.791726105563,421.5764345091071,2021-07-27 10:03:27.585646+00:00
sif1qqyl24rxge02cgkqnq4p2340s28kdd89p90ecv,0.94565694588688769722,327.997900813435,310.17349314054326,2021-07-27 10:04:23.717369+00:00
sif1m9dwd037y7ma059xsnzwey92xk3v8jmye369pr,0.94563749871619185969,278.768956289028,263.61437854487986,2021-07-27 10:03:54.067475+00:00
sif1c6l5cvty85dddp0q82qtw9txrttsl4vzss9qzy,0.94562232557696022930,327.997900813435,310.16213775156154,2021-07-27 10:02:37.216835+00:00
sif18qm6uknxw7t3dfj49yljxmjk3k6lpvfhwwqrul,0.94552577856387323917,327.997900813435,310.1304705339392,2021-07-27 10:02:19.476575+00:00
sif1tfjpe5m044f7d2zq9fuy8g97t9rn92xtf6xwfm,0.94552048912394146709,327.997900813435,310.1287356087451,2021-07-27 10:04:46.896924+00:00
sif1n43stugmgsxqql0uyvh29fekeff30anzamfu0v,0.94550380027233700235,445.791726105563,421.4977711627746,2021-07-27 10:04:02.265638+00:00
sif1skej8kzlcyxr7r78wgp56rpv4hqwxtjqgau0ga,0.94549716100131469391,327.997900813435,310.1210840334936,2021-07-27 10:04:38.190650+00:00
sif128rgtlrjst3dkkmwqcshy6mnqp0xcz8nggrkem,0.94541875163201495575,724.560682394591,685.0132558311351,2021-07-27 10:01:25.243947+00:00
sif1zjdq4nzwtugf25nvamxw4qa2h9qresglm89a5g,0.94538471278040464942,327.997900813435,310.0842012530849,2021-07-27 10:05:34.458633+00:00
sif1s9fxwx6zkqfj5pwe5j7yykts2h9z739c3p0hrr,0.94538089632648102502,327.997900813435,310.0829494642094,2021-07-27 10:04:35.461977+00:00
