"timestamp","height","recipient","amount","distribution_name","id","disp_type","is_current"
2021-06-25 22:31:50,2058782,sif14r0yr7ex6p7477wqtq7z4hhjztev9l6u2rrl2n,327.997900813435,"2058593_sif1ngfel80xak4hqegeg42vlx8lnvx5x42es57t8n",1957432,Airdrop,true
2021-06-25 22:31:50,2058782,sif14s0usrujzvqx87sh3xe4ew0wa7hasdmxvdqyea,327.997900813435,"2058593_sif1ngfel80xak4hqegeg42vlx8lnvx5x42es57t8n",1957433,Airdrop,true
2021-06-25 22:31:56,2058783,sif14skud0z2mwyu0acv3hkptasmlg8aem4guk388x,327.997900813435,"2058593_sif1ngfel80xak4hqegeg42vlx8lnvx5x42es57t8n",1957434,Airdrop,true
2021-06-25 22:31:56,2058783,sif14vgnt5hwddlamh7sueqj5d4jq4ejpy7cxpemac,724.560682394591,"2058593_sif1ngfel80xak4hqegeg42vlx8lnvx5x42es57t8n",1957435,Airdrop,true
2021-06-25 22:31:56,2058783,sif14wanzn5twwugy22xxg83eh07zyw44fgtcruktv,724.560682394591,"2058593_sif1ngfel80xak4hqegeg42vlx8lnvx5x42es57t8n",1957436,Airdrop,true
2021-06-25 22:31:56,2058783,sif14wmwl8s0v0yf8zj4tepk83e54dph77v45g70f8,327.997900813435,"2058593_sif1ngfel80xak4hqegeg42vlx8lnvx5x42es57t8n",1957437,Airdrop,true
2021-06-25 22:31:56,2058783,sif14wzvxjsnq7jlcj65m2ftvnzjhw0lrmcql9k2a7,327.997900813435,"2058593_sif1ngfel80xak4hqegeg42vlx8lnvx5x42es57t8n",1957438,Airdrop,true
2021-06-25 22:31:56,2058783,sif14xlpyd6tuptmdn3jfud8vur52t7ws396pxrkt6,327.997900813435,"2058593_sif1ngfel80xak4hqegeg42vlx8lnvx5x42es57t8n",1957439,Airdrop,true
2021-06-25 22:31:56,2058783,sif14xtq7y0qa4qje2sjfxdgtpuc996wmm5472645e,327.997900813435,"2058593_sif1ngfel80xak4hqegeg42vlx8lnvx5x42es57t8n",1957440,Airdrop,true
2021-06-25 22:31:56,2058783,sif14xwrwqfgqsxqmy59mah765jhp7w9samsr8mq8q,327.997900813435,"2058593_sif1ngfel80xak4hqegeg42vlx8lnvx5x42es57t8n",1957441,Airdrop,true
2021-06-25 22:31:56,2058783,sif14y2uy87s0erdy2znkhg5urjpf67hf35r475suu,724.560682394591,"2058593_sif1ngfel80xak4hqegeg42vlx8lnvx5x42es57t8n",1957442,Airdrop,true
2021-06-25 22:31:56,2058783,sif14y8u95zsk6k5ep6j83ugp28alypydmq4f9afzk,278.768956289028,"2058593_sif1ngfel80xak4hqegeg42vlx8lnvx5x42es57t8n",1957443,Airdrop,true
2021-06-25 22:32:07,2058785,sif14z9y25gp4dnqvw9h55xejfvpgek249ggtfe7gm,327.997900813435,"2058593_sif1ngfel80xak4hqegeg42vlx8lnvx5x42es57t8n",1957444,Airdrop,true
2021-06-25 22:32:07,2058785,sif1503gea0avt5rqx24dxgsc7zh8eduk5qz9c6r9w,327.997900813435,"2058593_sif1ngfel80xak4hqegeg42vlx8lnvx5x42es57t8n",1957445,Airdrop,true
2021-06-25 22:32:07,2058785,sif150als3mngrhnmlf3t86cfeth4c6mcx2hykk8vz,278.768956289028,"2058593_sif1ngfel80xak4hqegeg42vlx8lnvx5x42es57t8n",1957446,Airdrop,true
2021-06-25 22:32:07,2058785,sif150qxqhxqjap3x8lms24tamrdrkwvsg02q08045,327.997900813435,"2058593_sif1ngfel80xak4hqegeg42vlx8lnvx5x42es57t8n",1957447,Airdrop,true
2021-06-25 22:32:07,2058785,sif1527qslxz70xn5gy5a4zh3dzue2g65mdepykt72,327.997900813435,"2058593_sif1ngfel80xak4hqegeg42vlx8lnvx5x42es57t8n",1957448,Airdrop,true
2021-06-25 22:32:07,2058785,sif152eakl57v00alrwxp2xl4kjcch557cm50fd02m,278.768956289028,"2058593_sif1ngfel80xak4hqegeg42vlx8lnvx5x42es57t8n",1957449,Airdrop,true
2021-06-25 22:32:07,2058785,sif154rg98nf6p9tdw67a03f5u63ad3mxtq9f07x07,724.560682394591,"2058593_sif1ngfel80xak4hqegeg42vlx8lnvx5x42es57t8n",1957450,Airdrop,true
2021-06-25 22:32:07,2058785,sif154snewcf2qt25v966yznygwgg5kmxl9a9l3qgp,327.997900813435,"2058593_sif1ngfel80xak4hqegeg42vlx8lnvx5x42es57t8n",1957451,Airdrop,true
2021-06-25 22:32:07,2058785,sif1552l9q2x09ve8n2n9alhavx8vkne8ypugfnsqq,445.791726105563,"2058593_sif1ngfel80xak4hqegeg42vlx8lnvx5x42es57t8n",1957452,Airdrop,true
2021-06-25 22:32:07,2058785,sif155kuyyg5ljtegn0sg6gf7sjy8ejjw4cer9u2wh,724.560682394591,"2058593_sif1ngfel80xak4hqegeg42vlx8lnvx5x42es57t8n",1957453,Airdrop,true
2021-06-25 22:32:19,2058787,sif155q6zpy2xvuv88n9mwd5w99jwwdezrvpneufdc,327.997900813435,"2058593_sif1ngfel80xak4hqegeg42vlx8lnvx5x42es57t8n",1957454,Airdrop,true
2021-06-25 22:32:19,2058787,sif155xnw64g9m3qqa3hckvm7u4e6pwa780mrlcqnj,278.768956289028,"2058593_sif1ngfel80xak4hqegeg42vlx8lnvx5x42es57t8n",1957455,Airdrop,true
2021-06-25 22:32:19,2058787,sif156kuw4y732m923cm7ufq598kkz8tpagy5q7595,278.768956289028,"2058593_sif1ngfel80xak4hqegeg42vlx8lnvx5x42es57t8n",1957456,Airdrop,true
2021-06-25 22:32:19,2058787,sif156rk9wdr75vyw8fczrmnp50akxvgul2p5kkdlv,327.997900813435,"2058593_sif1ngfel80xak4hqegeg42vlx8lnvx5x42es57t8n",1957457,Airdrop,true
2021-06-25 22:32:19,2058787,sif157e8afp30k8taf92sxkgcajkh9gxe659hjl7j6,327.997900813435,"2058593_sif1ngfel80xak4hqegeg42vlx8lnvx5x42es57t8n",1957458,Airdrop,true
2021-06-25 22:32:19,2058787,sif157lhf9e3dqm2n2f5epxrsxze0e25ne9qt44hst,327.997900813435,"2058593_sif1ngfel80xak4hqegeg42vlx8lnvx5x42es57t8n",1957459,Airdrop,true
2021-06-25 22:32:19,2058787,sif157u8x3syp59ks86zaxa6kfqpmkvh29fy5qxpvn,327.997900813435,"2058593_sif1ngfel80xak4hqegeg42vlx8lnvx5x42es57t8n",1957460,Airdrop,true
2021-06-25 22:32:19,2058787,sif1587muvmc44a03tam7hw66cz6uadpuwcyuve4ny,278.768956289028,"2058593_sif1ngfel80xak4hqegeg42vlx8lnvx5x42es57t8n",1957461,Airdrop,true
2021-06-25 22:32:19,2058787,sif1588qnlry6jxsthgcrn7upmnv4dknw2klcsjj33,327.997900813435,"2058593_sif1ngfel80xak4hqegeg42vlx8lnvx5x42es57t8n",1957462,Airdrop,true
2021-06-25 22:32:19,2058787,sif158lzd0c0d0h0w33afauczlgr2uljjrvdtdsk3w,327.997900813435,"2058593_sif1ngfel80xak4hqegeg42vlx8lnvx5x42es57t8n",1957463,Airdrop,true
2021-06-25 22:32:30,2058789,sif1590ug5m44064w8k8kz2a55sgaryddwx7ukeyzf,606.766857102463,"2058593_sif1ngfel80xak4hqegeg42vlx8lnvx5x42es57t8n",1957464,Airdrop,true
2021-06-25 22:32:30,2058789,sif1592z9ql906td5umsdw2yjkya6t9twggywpkwr7,327.997900813435,"2058593_sif1ngfel80xak4hqegeg42vlx8lnvx5x42es57t8n",1957465,Airdrop,true
2021-06-25 22:32:30,2058789,sif15994jy9cgarahpekdsrsz0gluzxxjgmr4rdwjp,327.997900813435,"2058593_sif1ngfel80xak4hqegeg42vlx8lnvx5x42es57t8n",1957466,Airdrop,true
2021-06-25 22:32:30,2058789,sif159p7d04xeuxz4l4letvnsfq6ax79fv0p7k9lgt,327.997900813435,"2058593_sif1ngfel80xak4hqegeg42vlx8lnvx5x42es57t8n",1957467,Airdrop,true
2021-06-25 22:32:30,2058789,sif159qzm29u7gf63mv407m6xwum89ld6vtxl39ktx,327.997900813435,"2058593_sif1ngfel80xak4hqegeg42vlx8lnvx5x42es57t8n",1957468,Airdrop,true
2021-06-25 22:32:30,2058789,sif159zsnr4h77va24g98l0ervcgjxvmgvgw5ghpu3,327.997900813435,"2058593_sif1ngfel80xak4hqegeg42vlx8lnvx5x42es57t8n",1957469,Airdrop,true
2021-06-25 22:32:30,2058789,sif15a5g72967828dqdh029eedk3t7hlqchyqv5lq6,1052.558583208026,"2058593_sif1ngfel80xak4hqegeg42vlx8lnvx5x42es57t8n",1957470,Airdrop,true
2021-06-25 22:32:30,2058789,sif15ahmd5zgvh80vclhs6xuu56yz6zv9kpz0260ka,327.997900813435,"2058593_sif1ngfel80xak4hqegeg42vlx8lnvx5x42es57t8n",1957471,Airdrop,true
2021-06-25 22:32:30,2058789,sif15cxx85dl9qgjz4g4gam5xrhpwcsn7ql2surwzc,327.997900813435,"2058593_sif1ngfel80xak4hqegeg42vlx8lnvx5x42es57t8n",1957472,Airdrop,true
2021-06-25 22:32:30,2058789,sif15dqusdf6pm8kzaa0j2y22kn3236tnyz5ajlcaj,327.997900813435,"2058593_sif1ngfel80xak4hqegeg42vlx8lnvx5x42es57t8n",1957473,Airdrop,true
2021-06-25 22:32:41,2058791,sif15dyg0uu24zkswsds3sp27v2xzywsv49h24djm6,278.768956289028,"2058593_sif1ngfel80xak4hqegeg42vlx8lnvx5x42es57t8n",1957474,Airdrop,true
2021-06-25 22:32:41,2058791,sif15emmtan7ky8hp5nn4ej24ke4z7u8pcshyxw4jt,773.789626918998,"2058593_sif1ngfel80xak4hqegeg42vlx8lnvx5x42es57t8n",1957475,Airdrop,true
2021-06-25 22:32:41,2058791,sif15ezqykj0gcp6slese2zdvn0ylmuwwqehpfwpcp,327.997900813435,"2058593_sif1ngfel80xak4hqegeg42vlx8lnvx5x42es57t8n",1957476,Airdrop,true
2021-06-25 22:32:41,2058791,sif15f6nvuqsun8ky9tz57dhphleta68hu3ppxg30f,278.768956289028,"2058593_sif1ngfel80xak4hqegeg42vlx8lnvx5x42es57t8n",1957477,Airdrop,true
2021-06-25 22:32:41,2058791,sif15fdw6p0cysx5v5kk0uyx8dw02qyplrd7nu363a,445.791726105563,"2058593_sif1ngfel80xak4hqegeg42vlx8lnvx5x42es57t8n",1957478,Airdrop,true
2021-06-25 22:32:41,2058791,sif15fk8vcwtu2uwgxp784gkz6n6cppfhzlzz959xt,327.997900813435,"2058593_sif1ngfel80xak4hqegeg42vlx8lnvx5x42es57t8n",1957479,Airdrop,true
2021-06-25 22:32:41,2058791,sif15fqlw58s5lx42w9jdjqfjnwtxl3rf5nhqdl8dw,327.997900813435,"2058593_sif1ngfel80xak4hqegeg42vlx8lnvx5x42es57t8n",1957480,Airdrop,true
2021-06-25 22:32:41,2058791,sif15ft9mgwgmjamtg4d22lfhspejgj89d24ln0z2r,327.997900813435,"2058593_sif1ngfel80xak4hqegeg42vlx8lnvx5x42es57t8n",1957481,Airdrop,true
2021-06-25 22:32:41,2058791,sif15fx7nzsup5jzr267tew0kgfgncmda7ms8wndyj,327.997900813435,"2058593_sif1ngfel80xak4hqegeg42vlx8lnvx5x42es57t8n",1957482,Airdrop,true
2021-06-25 22:32:41,2058791,sif15fyfrqznyvhf5z9lsfumksrlyakjpchc36vxwn,278.768956289028,"2058593_sif1ngfel80xak4hqegeg42vlx8lnvx5x42es57t8n",1957483,Airdrop,true
2021-06-25 22:32:52,2058793,sif15gdvlvx4kqpnxshqqqt3a95m53vflca873qya0,327.997900813435,"2058593_sif1ngfel80xak4hqegeg42vlx8lnvx5x42es57t8n",1957484,Airdrop,true
2021-06-25 22:32:52,2058793,sif15gpt62ve0f3w5rnjv90tm3cm4c930fct6v4gjc,327.997900813435,"2058593_sif1ngfel80xak4hqegeg42vlx8lnvx5x42es57t8n",1957485,Airdrop,true
2021-06-25 22:32:52,2058793,sif15h0k8grgpmt5hpp7w64z33sre5s9vdv5spnsax,327.997900813435,"2058593_sif1ngfel80xak4hqegeg42vlx8lnvx5x42es57t8n",1957486,Airdrop,true
2021-06-25 22:32:52,2058793,sif15h4nh9q8ky4yxz8fd906qn7ssxyjvqsr3s22cz,327.997900813435,"2058593_sif1ngfel80xak4hqegeg42vlx8lnvx5x42es57t8n",1957487,Airdrop,true
2021-06-25 22:32:52,2058793,sif15jk5j48jrl9m92hu2k90e4rhsrtkah8u9zh9v5,278.768956289028,"2058593_sif1ngfel80xak4hqegeg42vlx8lnvx5x42es57t8n",1957488,Airdrop,true
2021-06-25 22:32:52,2058793,sif15ksk8ee0j60yfd7ulq9q5m3dndxp7xn9w8uts3,278.768956289028,"2058593_sif1ngfel80xak4hqegeg42vlx8lnvx5x42es57t8n",1957489,Airdrop,true
2021-06-25 22:32:52,2058793,sif15kypc65hu8dyy9vmc6e7sm7zvt82nur4cm2jzm,327.997900813435,"2058593_sif1ngfel80xak4hqegeg42vlx8lnvx5x42es57t8n",1957490,Airdrop,true
2021-06-25 22:32:52,2058793,sif15kzvxnr6sr7r20fjsnj9l7mfpra3mv2nwvpph0,773.789626918998,"2058593_sif1ngfel80xak4hqegeg42vlx8lnvx5x42es57t8n",1957491,Airdrop,true
2021-06-25 22:32:52,2058793,sif15laml80ruu5ep0ysezrjpgvj8w0ttak738xppq,445.791726105563,"2058593_sif1ngfel80xak4hqegeg42vlx8lnvx5x42es57t8n",1957492,Airdrop,true
2021-06-25 22:32:52,2058793,sif15ledtfs2qcawvv66wx4lm4cqmyp835mugadnkg,327.997900813435,"2058593_sif1ngfel80xak4hqegeg42vlx8lnvx5x42es57t8n",1957493,Airdrop,true
2021-06-25 22:33:04,2058795,sif15mzrl055xc96rp7ca950yuqnzkxq9hgdfwz0qa,327.997900813435,"2058593_sif1ngfel80xak4hqegeg42vlx8lnvx5x42es57t8n",1957494,Airdrop,true
2021-06-25 22:33:04,2058795,sif15n8qj42ymcjawsnyvr3xhy40sv0exgdqa7vulm,327.997900813435,"2058593_sif1ngfel80xak4hqegeg42vlx8lnvx5x42es57t8n",1957495,Airdrop,true
2021-06-25 22:33:04,2058795,sif15ncsssyks98mg4dpnv6wc7ljqqa74rxqn5tqg9,278.768956289028,"2058593_sif1ngfel80xak4hqegeg42vlx8lnvx5x42es57t8n",1957496,Airdrop,true
2021-06-25 22:33:04,2058795,sif15ns3q576tn2eyr6njj7fna9afwe0d3rfp8xwct,327.997900813435,"2058593_sif1ngfel80xak4hqegeg42vlx8lnvx5x42es57t8n",1957497,Airdrop,true
2021-06-25 22:33:04,2058795,sif15ntr24dgrxd553pemuplveurn9qmgzg93ca3wr,327.997900813435,"2058593_sif1ngfel80xak4hqegeg42vlx8lnvx5x42es57t8n",1957498,Airdrop,true
2021-06-25 22:33:04,2058795,sif15pe938lzdskmjd6dn5hrhulzjfu35ffhs02h0r,327.997900813435,"2058593_sif1ngfel80xak4hqegeg42vlx8lnvx5x42es57t8n",1957499,Airdrop,true
2021-06-25 22:33:04,2058795,sif15pfyudgpqqlnrnrzhu2wle6juu25d6g6mxyp3n,327.997900813435,"2058593_sif1ngfel80xak4hqegeg42vlx8lnvx5x42es57t8n",1957500,Airdrop,true
2021-06-25 22:33:04,2058795,sif15pq2kdmqtzxjwllflfqvxxwtcdsx6e7yut8dz9,445.791726105563,"2058593_sif1ngfel80xak4hqegeg42vlx8lnvx5x42es57t8n",1957501,Airdrop,true
2021-06-25 22:33:04,2058795,sif15q5ta2svjulujztdat08335fyh05tqmkfpp90m,278.768956289028,"2058593_sif1ngfel80xak4hqegeg42vlx8lnvx5x42es57t8n",1957502,Airdrop,true
2021-06-25 22:33:04,2058795,sif15q63teytf3zv9tsk3ucy55234897260lajdvxv,327.997900813435,"2058593_sif1ngfel80xak4hqegeg42vlx8lnvx5x42es57t8n",1957503,Airdrop,true
2021-06-25 22:33:09,2058796,sif15qsmmaqvwxq2cxp9k3g6ecqprlkmp9med9vrtx,9748.465925985998,"2058593_sif1ngfel80xak4hqegeg42vlx8lnvx5x42es57t8n",1957504,Airdrop,true
2021-06-25 22:33:09,2058796,sif15rahy7t8x3c0zz5dlfvwdfee7f38ns3x7smm77,327.997900813435,"2058593_sif1ngfel80xak4hqegeg42vlx8lnvx5x42es57t8n",1957505,Airdrop,true
2021-06-25 22:33:09,2058796,sif15rpvyp53pmsxm4y6tglzzke0mrjftu2039jckf,327.997900813435,"2058593_sif1ngfel80xak4hqegeg42vlx8lnvx5x42es57t8n",1957506,Airdrop,true
2021-06-25 22:33:09,2058796,sif15rr4k0gd7eklhxux4m8v037fzt57352qmskz0q,327.997900813435,"2058593_sif1ngfel80xak4hqegeg42vlx8lnvx5x42es57t8n",1957507,Airdrop,true
2021-06-25 22:33:09,2058796,sif15t28ywzgvpah7m2zyz2wygq8jhrxp4vc64m00n,278.768956289028,"2058593_sif1ngfel80xak4hqegeg42vlx8lnvx5x42es57t8n",1957508,Airdrop,true
2021-06-25 22:33:09,2058796,sif15t4hp864kwcljf88u8d5jrcnj6yrf64c6yd0m3,278.768956289028,"2058593_sif1ngfel80xak4hqegeg42vlx8lnvx5x42es57t8n",1957509,Airdrop,true
2021-06-25 22:33:09,2058796,sif15t87qflf3hxy3qsqekwewn52gccpzwtqwwwhpv,327.997900813435,"2058593_sif1ngfel80xak4hqegeg42vlx8lnvx5x42es57t8n",1957510,Airdrop,true
2021-06-25 22:33:09,2058796,sif15tak0zj64uq7z8ak22mdppcr60pg5jwchu4e9f,327.997900813435,"2058593_sif1ngfel80xak4hqegeg42vlx8lnvx5x42es57t8n",1957511,Airdrop,true
2021-06-25 22:33:09,2058796,sif15tnxq7gx8fkkv3c0zj57txvwq9ruehchvpgeya,445.791726105563,"2058593_sif1ngfel80xak4hqegeg42vlx8lnvx5x42es57t8n",1957512,Airdrop,true
2021-06-25 22:33:09,2058796,sif15tw7y0760hhzk549m6eqxxd6rgz62l334cv6tj,327.997900813435,"2058593_sif1ngfel80xak4hqegeg42vlx8lnvx5x42es57t8n",1957513,Airdrop,true
2021-06-25 22:33:21,2058798,sif15u2dkhwt7rzkpyq55ednx82pevqatt0gvssat6,327.997900813435,"2058593_sif1ngfel80xak4hqegeg42vlx8lnvx5x42es57t8n",1957514,Airdrop,true
2021-06-25 22:33:21,2058798,sif15u6zxcact3p4cw84gwf63kzswwt0hjdtvpqmnz,445.791726105563,"2058593_sif1ngfel80xak4hqegeg42vlx8lnvx5x42es57t8n",1957515,Airdrop,true
2021-06-25 22:33:21,2058798,sif15uflmrfqgp4pmnc3gwyplvy63nustw72y5g765,278.768956289028,"2058593_sif1ngfel80xak4hqegeg42vlx8lnvx5x42es57t8n",1957516,Airdrop,true
2021-06-25 22:33:21,2058798,sif15uxvmpzgsyfh92dj7943lx4nhllsztsaf5j0lh,327.997900813435,"2058593_sif1ngfel80xak4hqegeg42vlx8lnvx5x42es57t8n",1957517,Airdrop,true
2021-06-25 22:33:21,2058798,sif15v3hd3t0c6a0ms20uur6txx9ld3n8jxjs2f7jc,327.997900813435,"2058593_sif1ngfel80xak4hqegeg42vlx8lnvx5x42es57t8n",1957518,Airdrop,true
2021-06-25 22:33:21,2058798,sif15vha4pa5zk684hzn8ss9je5k5wl27a9l8xn0cw,327.997900813435,"2058593_sif1ngfel80xak4hqegeg42vlx8lnvx5x42es57t8n",1957519,Airdrop,true
2021-06-25 22:33:21,2058798,sif15wmh85zdnqwzq6yk68ay7zxmx60p2e7pc6gkmk,278.768956289028,"2058593_sif1ngfel80xak4hqegeg42vlx8lnvx5x42es57t8n",1957520,Airdrop,true
2021-06-25 22:33:21,2058798,sif15wnqc7tqqlj2knmzt4qkc9h79vpety60j4wt5q,278.768956289028,"2058593_sif1ngfel80xak4hqegeg42vlx8lnvx5x42es57t8n",1957521,Airdrop,true
2021-06-25 22:33:21,2058798,sif15xlawxkpppn3l9v90adw4ufjpxznq7e7e2s5qg,327.997900813435,"2058593_sif1ngfel80xak4hqegeg42vlx8lnvx5x42es57t8n",1957522,Airdrop,true
2021-06-25 22:33:21,2058798,sif15xz0ajcpau74m2clu40makqz5en65626ca8lu4,327.997900813435,"2058593_sif1ngfel80xak4hqegeg42vlx8lnvx5x42es57t8n",1957523,Airdrop,true
2021-06-25 22:33:32,2058800,sif15y3t6x9u0vllqskt49g5kmfj38tugjqhpyrg36,724.560682394591,"2058593_sif1ngfel80xak4hqegeg42vlx8lnvx5x42es57t8n",1957524,Airdrop,true
2021-06-25 22:33:32,2058800,sif15zac5vfmxuntrl2d35rkg0htw9wn45yc7qyrmf,327.997900813435,"2058593_sif1ngfel80xak4hqegeg42vlx8lnvx5x42es57t8n",1957525,Airdrop,true
2021-06-25 22:33:32,2058800,sif15zwj8t22r0lfrh77ukh97q3aemgqt2v6g34uk4,327.997900813435,"2058593_sif1ngfel80xak4hqegeg42vlx8lnvx5x42es57t8n",1957526,Airdrop,true
2021-06-25 22:33:32,2058800,sif160aac8rz6uf9pqzj7x9cve20dj5k5n09wxqzs7,327.997900813435,"2058593_sif1ngfel80xak4hqegeg42vlx8lnvx5x42es57t8n",1957527,Airdrop,true
2021-06-25 22:33:32,2058800,sif160pn95lu04gzf7kna7mw6sdv63jeequ9epgqxd,445.791726105563,"2058593_sif1ngfel80xak4hqegeg42vlx8lnvx5x42es57t8n",1957528,Airdrop,true
2021-06-25 22:33:32,2058800,sif160sudzdvmvq7hcadj5zch38clje8reat7vvtvm,724.560682394591,"2058593_sif1ngfel80xak4hqegeg42vlx8lnvx5x42es57t8n",1957529,Airdrop,true
2021-06-25 22:33:32,2058800,sif160wnt20ky8lw5nauvv4c65j9kyrr2vwxwatjh5,278.768956289028,"2058593_sif1ngfel80xak4hqegeg42vlx8lnvx5x42es57t8n",1957530,Airdrop,true
2021-06-25 22:33:32,2058800,sif1622fugd7qvhw06pqwnx72rzh50wldata72mrpf,327.997900813435,"2058593_sif1ngfel80xak4hqegeg42vlx8lnvx5x42es57t8n",1957531,Airdrop,true
2021-06-25 22:33:32,2058800,sif1624xqz79rvm4x0xs5tph425akdm26nf7uyjv7p,278.768956289028,"2058593_sif1ngfel80xak4hqegeg42vlx8lnvx5x42es57t8n",1957532,Airdrop,true
2021-06-25 22:33:32,2058800,sif163a9za92ujr0glqlggj2cvfz6n6ucmhhcz2n8h,445.791726105563,"2058593_sif1ngfel80xak4hqegeg42vlx8lnvx5x42es57t8n",1957533,Airdrop,true
